Document Id,Similar Count,Hash,Document Type,File Extension,File Size,Character Count,Page Count,Primary Language
30885,4,A8B3C6A0BDC93FF5C9317119C16DB1B317EF7DBB,Email,.msg,73216,2916,2,English
30890,3,37173BC4CB2B3C4DA661447284879E2577FFDDC6,Email,.msg,390144,8688,5,English
30904,6,0163E531B25B60611B3CF781F8704FA253BCAE22,Email,.msg,768000,14004,7,English
30948,4,46D101B53F0B5641C6E9F2804E464A496939D7D8,Email,.msg,743936,10411,6,English
30959,4,46FD9B3E81A341D03E56037ED7850F03B8288D05,Email,.msg,51200,3192,3,English
30988,5,831B63C99A92BC0A3BDE0D6F07DBF72E4C7E225F,Email,.msg,835584,5071,3,English
31011,1,24346C5D3B8DD391571C63ED533BFE73FACE08A6,Email,.msg,70656,5980,3,English
31013,4,5FB14CD0C2E5F4CF8B6F46D05545B84BD80577B4,Email,.msg,58880,4903,2,English
31014,15,15333127B0690D4590043F6338C98B48FD4900A5,Email,.msg,122880,5262,2,English
31039,4,DB0E5C9404A09AC5A130B2612965F6AE9061E062,Email,.msg,193024,33289,19,English
31047,3,498B4E1DB78CDE43EA5A7154868BAC4AACF566AF,Email,.msg,76288,5961,4,English
31066,3,6070B060244803F09FF7558B5A8930830CB9D372,Email,.msg,86016,7409,4,English
31090,3,DF3DDBAC89DE8ADC1545A582F35F01494C52B3C2,Email,.msg,62464,3589,3,English
31093,3,A4A191CE9251E473D258211A176B4ABBB10BA377,Email,.msg,1600000,1334,1,English
31098,3,E02354ABD75586193D4E64588870112C6A44A79F,Email,.msg,208384,1718,2,English
31106,1,E03C89FD3B205CEE30DF4D183ABDAE922C2CBE2E,Email,.msg,95744,4343,3,English
31116,4,15D5E3D5139577F6111FA19CD72C7AD2236F715B,Email,.msg,48640,4353,3,English
31143,1,4C9F2E60A490875DCB79C5D902D6CB709BA7847B,Email,.msg,145408,5003,4,English
31159,6,E2CC6015A240FAE15125D15E41412633A6AE4C36,Email,.msg,755200,13920,7,English
31190,5,D272BACE4FAB310D41351A11C394622D8B99D433,Email,.msg,108032,8273,5,English
31191,1,9537514D7860AF38C1D0DC01AB9872EA4E6B6DE2,Email,.msg,242176,9310,5,English
31218,4,968EEE04B0039977D94BB3AFDFB5A4A73DE918E1,Email,.msg,55808,2823,2,English
31242,3,915E03ACF619A9A66B1FBC32F2B677EE6D4A0A6B,Email,.msg,46080,4237,3,English
31244,3,916E22CB6213B9FA58A935BE58B058C730697573,Email,.msg,54784,4652,3,English
31245,1,375655AE3395C5BE52F699AD08A0E7FAA255E634,Email,.msg,199680,2226,1,English
31270,3,4351F6C2DB011934F4D47F30953DB6C56CA7EE6A,Email,.msg,55296,5361,4,English
31285,1,7705414995DCB10EDFC56493C4B3C6AFA3613D42,Email,.msg,492032,3425,2,English
31365,3,35C47399C36E6F6B5135D763D8260CC570BE72AA,Email,.msg,75264,14938,6,English
31405,1,C6C8E4E9FEA1313B412869FF1B75686870F29047,Email,.msg,55808,3169,2,English
31483,6,BFBF06A842682135434377635A649A54A738C646,Email,.msg,74240,5311,3,English
31585,3,2DF53D477A7DA8C3A41C01C872A661C29E8EA39B,Email,.msg,52736,5010,3,English
31610,3,AA4393EBEF6E04F8559DA1B9F3909066054AEB1E,Email,.msg,55808,5003,3,English
31636,5,AAF87F2E39A5EFD6FA2DB71893E0C71E97B7A586,Email,.msg,119808,8729,4,English
31638,2,C049CBF39659E062EE263D308AB55B8D43277E96,Email,.msg,102912,9436,5,English
31670,2,AB04622F0D6CE8F66EC1B4177874A6DE373865A0,Email,.msg,192000,6641,4,English
31674,3,ECC00068773638CF5B05743B2A6062F48C0C2DF6,Email,.msg,307200,5911,3,English
31675,3,6B74C480F0A80E6F5B35EDB7004F7DB7AE8117DD,Email,.msg,92672,7755,4,English
31677,2,077B744C939A939A27FE0498F2FC0E9E3C4A443B,Email,.msg,191488,20053,13,English
31684,3,6B97769548B30BD98F5F573DB6B5276954243B34,Email,.msg,76800,7034,4,English
31690,7,759B5200C186A3484F5AF415AAFCEBF72C1BE1C0,Email,.msg,107520,8336,5,English
31702,13,FE43970B92D252989A281A6BF3D14109E6AED9E2,Email,.msg,324608,23228,11,English
31705,1,AC06650CD125D133F1A45E0E2CE6BB1FF56AF897,Email,.msg,52736,3261,2,English
31754,1,C18B664085C0A1F21FF139133C820491AFC3942A,Email,.msg,65024,12043,5,English
31759,4,DE602AE562F4BD27A7FC117508954B5FA53877D6,Email,.msg,142848,7691,5,English
31790,7,A197FC4C4D92BDFE5609387D40A9AE603AECA7E9,Email,.msg,111616,20239,10,English
31824,3,49BBA4A21D880CA634C77CD6F51D0782CF03F1BD,Email,.msg,44032,3569,3,English
31832,6,A2A5380CADDA556C20D76D23C83B1D256BBD2576,Email,.msg,51712,4433,3,English
31834,6,3B07139361E1150FA371D2D125ED8BBE2936CD5D,Email,.msg,51712,4303,3,English
31879,4,C22A64EC935B45FBB688C09E1114EF92A41148D0,Email,.msg,52736,3689,3,English
31919,1,A52098D0B2843AB6D502555A76E5EFB17AA83749,Email,.msg,49152,3450,2,English
31953,1,A54C21D74E5CA96DAEDB7543FC5F6E18955F3E63,Email,.msg,157696,3451,3,English
31967,3,2B4D940E9155389D3EF30662E576C2498ADDD61A,Email,.msg,140800,3210,3,English
31973,1,9FE4745B6591DB522CEB71047EFFAE039C301F9A,Email,.msg,42496,3991,3,English
31976,10,05C1BDC5AD70E1D7BF12977956655F6516A6BBBB,Email,.msg,66048,13109,6,English
31977,1,05131FCAE176A761E6BEF1C528EE7BC1591E09D8,Email,.msg,290304,3539,2,English
32032,3,A3B63850CB38D15B437F7612B93CCC98E3646338,Email,.msg,57344,5883,4,English
32050,3,6C58A97870E4F396DD6B578830A06C24383A2E30,Email,.msg,47616,3567,2,English
32075,6,7992E8FC4BF24F39226AFA5135C5257CB6838C88,Email,.msg,936960,13456,7,English
32115,1,A05043F8708545E9354A0619FEAF2BB38DD9845C,Email,.msg,207872,1883,2,English
32116,1,AC2CA365566DF04CD348A7E0876A3E89976CCF4C,Email,.msg,12638720,2367,2,English
32156,2,A0CB9D840549CA043FEF838D46FBBDE5D29E6F8C,Email,.msg,188928,13386,8,English
32245,2,3F5899FE59878CA65FB5419565A9D5237E574A7E,Email,.msg,98304,9246,5,English
32257,1,A7E7437EDA0679F5E1FD31EF167420C8FFC58554,Email,.msg,1019904,4097,3,English
32304,4,0652B1FD78DFB954F680B967CEDCACB9E9860017,Email,.msg,126464,13626,9,English
32336,5,704BCC768E2D163860CFD6E4DB8B16B5780645B3,Email,.msg,86528,10059,5,English
32342,6,29F482C137053CA14EC9F26C54EDB4909A5DE3B9,Email,.msg,748032,15217,8,English
32356,4,A6AF3A8F3AAD94931840D5B736A61F04A58115F0,Email,.msg,111616,17586,9,English
32370,2,13A552655FC16E75D27D5E7912B5A553808FA347,Email,.msg,78848,6588,3,English
32388,3,A870E2FBAAF2BFBA3DBB432E446C28F62D4AB127,Email,.msg,396288,6989,3,English
32433,3,43B03DC23200DB57E61C7BF6D21BDA30730469F6,Email,.msg,145920,1962,2,English
33229,11,7A14229712902C068815E56920743E77E76B16FC,Email,.msg,2745223,8864,4,English
33232,1,DA6A4DBE603CF04DCC9DEBEEC5220BCD179D36C1,Email,.docx,455989,1369,1,English
33249,1,5D5D11ABEE8A84B53DD17183E8C3E6A3E8D566C1,Email,.msg,474040,1307,1,English
33253,11,87758FC0BCECB8E372408F66F6DCA9C7C81497A7,Email,.msg,3471480,10521,5,English
33254,8,D8070207B6A47BE91F91AC9A92644CD392D7EC84,Email,.msg,3691811,11890,6,English
33258,11,AB910C0ACAD1F4035BB50B7B245A4DC3CA710AB8,Email,.msg,2789785,8139,4,English
33259,11,B351B88A33768231699B348560945B6369865DFC,Email,.msg,2524963,8005,4,English
33528,2,8F2E663D142DDB2D76AB8A524C99C8A4CC75861D,Email,.pdf,340847,25396,14,English
33629,1,3F2D4DCAE347CC7F4059A69D256FD201CBCBBF91,Word,.docx,18243,1369,1,English
33784,3,08FC787482B8FCE6A3C81F1E4039C647BB37EB65,Email,.msg,66048,8946,5,English
33819,2,002F69B763E620781B32540B153C805207CC235F,Email,.msg,101888,5825,4,English
33935,4,3C9BB401C2C82AE5AFCAA80CCCAB416C7AF32563,Email,.msg,212480,6692,5,English
34062,3,1F19A0CBC32F9CEACE68AE765D87FF2FC1A4CA07,Email,.msg,222720,6250,4,English
34337,3,698B722E8E57B3BC2EF26C0AF99D5E37CB7FAB4E,Email,.msg,114176,10819,7,English
34387,10,673C6D555F9D20C988CC8B6BF5E8E298DCFB5BFA,Email,.msg,131584,13196,8,English
34617,2,D962C803C48A7AA3E100F0AE221013EF87E55ACB,Email,.pdf,340847,25396,14,English
34809,11,6222E9FB00DF1317AE9D7B7F08E0D79C1643BCC0,Email,.msg,104448,9439,6,English
34866,9,B554E76DD4D905D9CEF53D2287D6CB1EC7F683BD,Email,.msg,121344,10838,6,English
34916,1,C1FD4A0922E851FB5759C68B3284DB81BBDFE2B1,Email,.msg,92672,2122,2,English
35067,7,71442976D5BA13EF199677A5F46C10FB4A7FB04C,Email,.msg,93696,6863,4,English
35245,8,3AE3785148B273538B7E92DAB157C808C0B9B0B3,Email,.msg,150528,13302,9,English
35247,2,3B0398D4C1BDF32F836AF9B2FA4E16F485A294C8,Email,.msg,123392,11013,6,English
35576,3,E20640E6644AB5955EFA338DD498A3F2A667F24A,Email,.msg,116736,11085,7,English
35615,7,EE62AD2C9A400C81DB8F96BA38A0C2C06A350C1D,Email,.msg,155136,4194,3,English
35644,1,2797F3E6C343F19F55056D1E2F00245AB314E91F,Email,.msg,697856,3455,3,English
35707,9,03FE7E44943FC2A281F25D41835F16AE089DC166,Email,.msg,133120,14464,7,English
35782,1,ECFAD09126B85F0698C2AEF9FE9EDABB099E347B,Email,.msg,176128,4659,2,English
35873,1,6B3AF763185E92A8659BA158BD10F22B86143C41,Email,.msg,78336,4018,4,English
35961,4,354989A40AEE0B98A0FD9A922742A9CF14141689,Email,.msg,126976,12887,6,English
35987,3,C15FD59AE6ADD85B45EFEBD628BB2F921297C94C,Email,.msg,207360,11133,7,English
36177,2,BBE68A609B22E4A2DAE02903BFC9803D89958C56,Email,.pdf,340847,25396,14,English
36204,8,503FA2B635DECF109C4BAE2CB94AED0CBF35C873,Email,.msg,168448,20319,10,English
36270,3,DB9DCB6683EA33115990AF22BBFA44F5CB6525C1,Email,.msg,76288,4981,3,English
36386,1,CED38A3E4105021A650A2664DE4095E3E4109BC8,Email,.msg,67584,2402,2,English
36427,4,79C83ADB9403FD81BE25FC4C0315AA50D34DDCC3,Email,.msg,47616,2497,2,English
37166,1,D44655863821314978860ABED4B85A646A9189DE,Email,.msg,69632,4029,3,English
37178,8,D498BA0129E568BD67B6F3C01DC4276D444271BE,Email,.msg,83456,7131,5,English
37179,4,D4997ECD63040E8A6702C26C2905B63E0534EE26,Email,.msg,151040,13756,8,English
37194,4,F4BD36C767D49F31672238E2F6417F0C5FF13E75,Email,.msg,92160,12314,5,English
37224,5,F4FF561E3C55630D29B19858F928212ED376A728,Email,.msg,93696,12218,5,English
37476,4,CD8499F1B762042DCCC36C6BCD6C2FDF32A3D055,Email,.msg,81920,8283,3,English
37492,8,9ACC5B00308270579EC4740977774FA4C333E85D,Email,.msg,160768,15182,9,English
37519,10,4673CD7A8D38E89FD69982BA78A404ED683874A7,Email,.msg,735232,12601,7,English
37815,3,C1B6BDE6BA69E3F051F234C9DD245EC67A0A4E51,Email,.msg,77824,4813,3,English
38184,11,4E7A83B3F9CBA95F5C4555F99AEC43B8A1CE4C53,Email,.msg,100864,8139,5,English
38203,11,B06E0AD7D9AD98CCAA395E1F4E750A3572D3DE19,Email,.msg,94208,8005,5,English
38676,9,EA1181E9135B90FCBB2CA53CA6F06B83D505BE3E,Email,.msg,117248,9560,6,English
38755,1,EFD48F104D5BC9D28016125744F42FACE8B2A52A,Email,.msg,81920,4592,3,English
38775,3,D82C19EAFE5F677E408287A351B15DDF8D109C32,Email,.msg,195072,5816,6,English
38824,7,E00650AFE8104D52938CAE0F132D1DB2F807235C,Email,.msg,121344,11340,6,English
38839,1,F76BA6250A93A4E79B126ED7F081912242020A3F,Email,.msg,104960,5881,4,English
38900,1,512440953A6FCD647D24B30B14B8DF3FD7B1CB50,Email,.msg,97792,5579,2,English
39353,1,7A1CF2A3404EE45DD6ED535D416AEB82A73E7710,Email,.msg,98816,5271,4,English
39379,8,B2DD38CCA723B90396107CC94DBCAB07FB0C0C26,Email,.msg,137728,14296,8,English
39410,4,C583F55022BBAD03B0D5ACFA121A7F0AFE7808AF,Email,.msg,158720,14888,9,English
39770,8,B675384E2F17D97F1750380E7DD36517964551F4,Email,.msg,171008,15913,10,English
39814,4,F88A9A78A61DB6A2C38D74EDD2FFB83DEA2895C5,Email,.msg,54784,7525,4,English
40054,3,301ACA6BF9ECECAC92ED4CD150155D1AB30ADD57,Email,.msg,101888,4803,3,English
40059,1,68F7F95CF43658CE07D47B1951DE47989B884009,Email,.msg,175104,1761,1,English
40091,8,8DE413CEC9B5EC6549ED78B97C47452849C9DF58,Email,.msg,174080,13268,7,English
40252,7,F409098013A37D546885D8B01975F3C90A61FEAF,Email,.msg,100864,5381,3,English
40263,1,01B39699B2CF0FFA1AAC5E31A780057F72941E52,Email,.msg,79872,5749,4,English
40315,3,A8372C4E1EB3E6B1744F0A5FBB7DA6D6EA328806,Email,.msg,76800,4674,3,English
40329,1,B079B5ED37811A7BEECC9F5924756DC96A15A8A5,Email,.msg,108544,6646,4,English
40378,3,BC08282007706C5BD31BA7117F63D7C6772E7981,Email,.msg,111104,9430,4,English
40389,1,3B4DD674EC14C849CF5A9D494A140EE1C1D5CB44,Email,.msg,265216,1307,1,English
40450,1,996134DA5F51ED566017B0003CFA33C622744DC6,Email,.msg,121856,3900,2,English
40459,8,D4F5B5BB218CDD235B0E7A34179B99A25D974080,Email,.msg,162304,14113,9,English
40495,7,C2166058F0D584F4105BF2B483667587D641DA88,Email,.msg,153088,14194,8,English
40505,7,C33AB5C32C91646715B77B3D88CD5BE25070C97A,Email,.msg,101376,4647,3,English
40510,3,C39319AA605FDD805594F7471AFF0112E883D5F4,Email,.msg,202240,9748,6,English
40526,1,91F0C3C8E6548CDC1CEE48D2AC2C1BE1841E7CC8,Email,.msg,296448,3553,2,English
40568,1,EC4AA9D39503731B77DF06872EA8F1A55C466132,Email,.msg,3194368,4146,2,English
40585,2,51530C7207F232118F0040B237A3409F3A23DD99,Email,.msg,123392,10827,6,English
40630,11,F17ED870FEBEFB759844812D6C408B226E92419E,Email,.msg,93696,8864,6,English
40645,7,BBD586E1F282E77E4E2165097D461F02337F851E,Email,.msg,1247232,15878,8,English
40713,4,5D9C76A8F7788CD1F0DDEFBCF313AEDA4F125C37,Email,.msg,198144,15838,8,English
40813,3,FBC2735F804C85F3C8F9FF6AB90E6128076FEF72,Email,.msg,90112,4273,3,English
40827,6,7927E9C3CCB66F182449A63EC21A0474E2BCE6F2,Email,.msg,120832,11272,6,English
40857,2,7AFEAA46D6B78EDFCD71B826CD7C09A401DD3BB8,Email,.msg,104448,3774,2,English
40868,2,5C4E434202619B290D09B6038825D9F268C122C8,Email,.msg,91136,4174,4,English
40869,7,8014DE4292559C413DEAC081A13B4FA28B5033AD,Email,.msg,1460224,18702,9,English
40938,4,171BC3EBA7921531D479881AF6D1DD2E887AC31C,Email,.msg,1703936,10210,5,English
40972,7,C15476437DBBC97CD5E96B790FE2CB82EFF773A9,Email,.msg,131584,5767,4,English
40988,11,6EC18DBFC32478D458FB8447BD5130CCF9FD9E03,Email,.msg,141824,8354,5,English
40997,8,1143AC667DAD8FAE1D4DC6301118399E5536010D,Email,.msg,186368,11890,8,English
41148,4,AAC2835FB8CA866DEA2A92BCBD39620418D68A39,Email,.msg,137728,14613,6,English
41190,13,2AD9D05C02BA84E30033C6DF5077DC0286389078,Email,.msg,119296,10901,6,English
41214,2,12F6577E092715182A3289643DBD9401128DB21D,Email,.msg,89088,9409,5,English
41315,5,8A2F30B3E1DE475C8D37B437E0B5CAC8CF69C9B8,Email,.msg,123392,10754,4,English
41358,5,41867DFCA3000073B9D8B574E722F6D76FA6FA3E,Email,.msg,50688,5979,4,English
41442,1,5288BBAA0FE06997FB08DDE6BC42BC7531F52360,Email,.msg,136704,1766,2,English
41469,8,BB6482EF0E6722BD2F20A2AC2A29467ED2226A25,Email,.msg,501248,13020,6,English
41490,6,0D53BC2941707CF1216532D56A15823713C993F2,Email,.msg,147968,9026,5,English
41498,1,69F8A74D5B24894585F1A96199539D0E4646E418,Email,.msg,721408,3070,2,English
41520,2,7D0BB456B83ACB51A341FC6A02B328D26F462C8B,Email,.msg,97280,10179,6,English
41648,1,782E9ED1C4D9298480E7D9E9D5D8524B6B63E48F,Email,.msg,47616,2967,2,English
41796,1,61D25954EC1E659A571D7D7B87C066C77E40A57B,Email,.msg,54784,2731,2,English
41872,3,F85D866396FD32B15D2F570B22A32E55058EB3F2,Email,.msg,100864,16484,7,English
41894,4,F9354C14EEC0086E35B5B9E4A6A08B31A53F0A65,Email,.msg,148992,16924,8,English
41919,1,DC930B1481641AB1E57644C2C902BF3276A79B18,Email,.msg,98816,4784,3,English
41990,7,71423A4526945A137F7359ED05AD9B0149A78E18,Email,.msg,150016,17358,8,English
42019,5,E1D6E55D75F0260515CC8C1010DCD9AF55A2F0B5,Email,.msg,84480,8888,4,English
42106,11,0C0458FB045522D114D114F0EB13B66A140EFE2D,Email,.msg,121856,10521,6,English
42117,2,8E862F2DC4E313759EF98A2145A02C01D64188D4,Email,.msg,349696,8888,8,English
42120,4,0C3E9B92732BD770296853DEAB36F8A4545622A3,Email,.msg,143360,14583,6,English
42126,8,0C59A699031CC2C04D2D54B568B3EA40F3D074C6,Email,.msg,1478144,22438,11,English
42226,6,D2CDCB11EB853D2461E25DF5D819550B2C3E7B80,Email,.msg,322560,10998,7,English
42301,2,04C332E82DD7949491D0EBB08865A1C15FB57C49,Email,.msg,74752,3363,2,English
42410,4,BF29BEB56AB02921FD48BA0D64777A84CF368A0F,Email,.msg,143360,13600,5,English
42681,3,A31C1BECB913F8C2C93628ACF564161E7444B71C,Email,.msg,351232,8211,7,English
42716,3,49E53D862BAA3A7BFD68C61E15AB34EDDB5E9681,Email,.msg,196608,10547,6,English
42757,3,1B60FF6746AEE7F452DC30935CD4F5BC0BF465C2,Email,.msg,113664,8006,5,English
42804,10,2C68C0DF15056B6F29D31B13D1FAD5FDEBE3217A,Email,.msg,129024,11198,7,English
42854,5,2E3C289971F1FDA786A1997DFCC782BD92852550,Email,.msg,172032,23997,11,English
42990,6,F628E23FBEE2F191F660D3E929C127423F014E46,Email,.msg,145408,11711,8,English
43163,3,902E24D8F974B31FA334412361892C5C90023E1B,Email,.msg,54272,8227,5,English
43179,3,9A93025CC832D7F36BF550C295128769728F1290,Email,.msg,102400,6634,4,English
